지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg),최대 순간풍속 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),최대 순간 풍속 풍향(hhmi)
725,2010-02-23,12.4,8.6,444.0,15.5,1324.0,0.0,6.6,2.4,,2347.0,0.0,,148.1
725,2017-11-21,11.6,9.0,710.0,13.8,1501.0,0.0,4.6,1.2,336.9,,,,
725,2011-12-16,3.3,1.9,1012.0,5.1,613.0,0.5,17.1,7.6,,648.0,0.5,700.0,320.8
725,2014-10-20,22.4,20.6,621.0,26.5,1318.0,0.0,9.0,3.0,,1519.0,0.0,,204.7
725,2010-05-02,16.6,12.6,349.0,20.8,1607.0,0.0,12.0,4.3,,1219.0,0.0,,186.4
725,2011-04-13,11.9,8.9,2354.0,15.9,1447.0,0.0,8.4,3.1,,337.0,0.0,,304.7
725,2010-09-24,21.3,19.6,621.0,23.0,1429.0,0.0,13.6,6.4,,620.0,0.0,,29.4
725,2014-05-18,18.9,14.4,311.0,23.5,1213.0,0.0,5.2,1.6,,1530.0,0.0,,175.3
725,2018-09-14,25.5,23.2,2240.0,28.7,1316.0,0.0,6.0,2.2,144.5,5.0,,,
725,2017-04-08,14.5,11.3,2306.0,18.0,1306.0,0.5,7.2,3.1,306.9,,,,
725,2015-05-03,17.2,14.8,2358.0,22.1,1019.0,26.0,11.9,4.5,139.3,13.0,7.5,100.0,
725,2012-10-28,17.5,15.0,2353.0,19.6,1256.0,0.0,12.6,7.4,,250.0,0.0,100.0,326.2
725,2012-04-28,16.2,10.3,419.0,20.5,1509.0,0.0,8.4,2.1,,1102.0,0.0,,211.9
725,2018-09-22,23.6,21.6,2340.0,26.2,1315.0,0.0,4.9,2.6,331.0,447.0,,,
725,2011-06-15,18.8,17.3,537.0,19.9,1007.0,12.5,9.3,2.8,,2300.0,3.5,2400.0,72.4
725,2021-07-28,27.1,25.2,509.0,29.3,1518.0,0.0,5.9,2.9,82.7,1627.0,,,
725,2011-04-27,12.4,10.0,2243.0,16.0,1.0,0.0,18.2,8.2,,1601.0,0.0,,310.2
725,2011-02-09,5.2,4.1,2347.0,7.6,1.0,0.0,15.0,8.5,,829.0,0.0,,334.8
725,2013-05-23,19.9,16.6,505.0,24.4,1311.0,0.0,5.0,2.0,,1210.0,0.0,,20.2
725,2010-11-11,17.1,13.6,550.0,20.1,1323.0,0.0,19.8,5.9,,1705.0,0.0,200.0,223.6
725,2016-10-13,20.4,19.5,25.0,22.2,1135.0,0.0,4.4,2.7,63.7,,,,
725,2011-04-07,14.4,11.0,2356.0,16.0,1153.0,21.0,20.6,7.4,,1257.0,3.0,300.0,182.9
725,2012-02-10,3.4,2.2,122.0,5.6,1418.0,0.0,11.6,5.4,,1613.0,0.0,,310.6
725,2018-06-10,19.6,18.1,2344.0,21.1,1410.0,8.0,8.7,4.8,97.6,201.0,,,
725,2016-01-05,8.8,6.8,1109.0,11.4,2.0,5.0,10.8,4.0,36.8,,,,
725,2021-12-14,8.0,5.1,14.0,10.6,1401.0,0.0,12.8,4.5,250.9,125.0,,,
725,2010-12-05,13.2,9.6,53.0,16.4,1322.0,0.0,7.7,2.0,,1411.0,0.0,,198.1
725,2014-08-12,24.5,22.7,5.0,28.0,1405.0,0.0,9.1,3.5,,16.0,0.0,,320.3
725,2010-01-02,9.1,4.9,4.0,14.1,1231.0,0.0,16.7,5.9,,2011.0,0.0,,342.0
725,2019-03-17,11.6,7.0,4.0,13.6,1550.0,0.0,7.6,3.3,272.0,423.0,,,
725,2021-12-05,10.7,8.2,656.0,12.6,1353.0,0.0,10.3,3.6,17.9,29.0,,,
725,2019-05-10,17.2,13.9,508.0,20.9,1359.0,0.0,4.9,2.1,291.6,346.0,,,
725,2019-10-03,22.7,21.3,633.0,24.6,1151.0,0.0,,,,,,,
725,2012-07-02,22.8,21.2,25.0,24.6,1044.0,11.0,5.2,1.1,,2037.0,2.5,2000.0,203.3
725,2010-05-22,16.9,15.2,1548.0,18.5,1.0,22.0,14.7,3.7,,1808.0,4.5,1500.0,78.4
725,2015-01-09,7.1,5.2,638.0,9.7,1452.0,0.0,14.6,7.9,338.5,604.0,0.0,,
725,2020-08-15,28.5,26.2,315.0,31.7,1115.0,0.0,8.2,3.4,155.8,1641.0,,,
725,2021-05-11,17.8,17.0,1925.0,20.0,15.0,0.0,15.8,8.7,74.3,2144.0,,,
725,2014-12-12,6.5,4.3,2150.0,8.4,1337.0,0.0,16.3,8.5,,2128.0,0.0,,321.0
725,2018-10-05,22.4,21.0,45.0,24.0,0.0,105.0,16.0,7.2,106.8,2306.0,,,
725,2013-03-01,6.8,2.0,2251.0,15.6,106.0,5.0,22.0,9.9,,1849.0,3.0,1000.0,328.7
725,2013-08-14,28.7,25.3,303.0,33.4,1340.0,0.0,7.1,1.6,,1541.0,0.0,,197.7
725,2017-07-14,27.6,24.9,408.0,31.4,1224.0,0.0,5.5,2.2,200.6,,,,
725,2014-11-08,14.3,13.5,1.0,14.9,905.0,14.0,5.3,2.2,,2343.0,2.5,1700.0,341.3
725,2015-11-18,16.5,14.2,2156.0,18.6,1.0,65.5,14.7,5.6,72.7,1136.0,18.0,400.0,
725,2015-04-04,13.2,9.0,7.0,15.3,2308.0,15.5,12.5,4.0,83.9,1903.0,6.0,1900.0,
725,2018-12-18,9.3,6.2,2323.0,11.9,1126.0,0.0,9.1,3.8,278.0,8.0,,,
725,2011-04-09,,9.7,2346.0,13.1,1325.0,0.0,10.0,,,1459.0,0.0,,323.8
725,2017-12-14,6.0,2.1,324.0,8.6,1222.0,0.0,7.3,2.3,25.6,,,,
725,2018-01-10,3.0,0.3,2306.0,5.3,715.0,4.5,14.3,7.6,299.5,1430.0,,,
725,2011-04-11,10.8,9.2,612.0,12.8,1458.0,0.0,18.7,10.7,,1527.0,0.0,,327.0
725,2015-11-21,16.0,14.9,405.0,18.1,1159.0,0.0,6.3,10.3,350.3,1423.0,0.0,,
725,2011-05-02,13.7,11.6,26.0,16.7,1250.0,0.0,11.8,5.0,,714.0,0.0,,319.8
725,2014-10-17,16.6,13.7,1945.0,20.2,1404.0,0.0,11.5,2.9,,107.0,0.0,,322.2
725,2013-02-23,4.5,2.6,652.0,7.4,26.0,0.0,14.6,7.6,,1812.0,0.0,,312.8
725,2011-03-14,10.9,7.7,2359.0,14.2,1029.0,0.0,17.2,4.0,,2329.0,0.0,,312.2
725,2018-10-29,17.8,14.1,720.0,22.1,1125.0,0.0,7.5,3.4,31.9,1323.0,,,
725,2012-12-27,6.5,1.8,9.0,8.9,1324.0,5.5,7.9,2.1,,2311.0,3.0,2400.0,103.7
725,2015-08-20,25.9,24.3,552.0,29.7,1150.0,25.0,7.0,1.5,168.7,2328.0,13.5,1500.0,
725,2012-05-04,16.5,13.5,541.0,21.7,1706.0,0.0,7.2,3.0,,809.0,0.0,,327.9
725,2013-11-23,10.7,8.9,627.0,13.3,1527.0,0.0,8.4,3.6,,856.0,0.0,,6.8
725,2019-12-11,12.9,9.2,2244.0,17.6,1317.0,0.0,16.5,6.6,289.7,2152.0,,,
725,2016-09-28,23.1,22.1,1346.0,23.6,116.0,49.0,5.6,2.8,36.4,,,,
725,2019-08-15,26.8,25.9,2328.0,28.6,1242.0,0.0,10.3,5.8,285.5,1750.0,,,
725,2010-12-13,11.5,9.6,2346.0,13.3,846.0,42.5,16.8,6.9,,1111.0,6.0,800.0,30.8
725,2012-01-11,3.1,0.2,2151.0,5.8,739.0,0.0,15.3,8.3,,1240.0,0.0,,338.4
725,2018-09-07,22.8,20.2,733.0,24.5,1441.0,6.5,6.3,2.1,343.8,652.0,,,
725,2017-11-30,8.0,5.4,2339.0,10.1,17.0,0.0,10.7,5.5,316.5,,,,
725,2018-06-12,20.3,17.6,542.0,23.4,1507.0,0.5,4.6,2.2,330.3,1035.0,,,
725,2014-03-22,10.7,5.8,349.0,15.2,1423.0,0.0,10.1,3.6,,103.0,0.0,,338.4
725,2018-04-03,18.5,15.1,648.0,22.4,1159.0,0.0,6.5,2.5,201.7,1244.0,,,
725,2015-08-06,28.2,24.5,430.0,31.6,1304.0,0.0,5.9,1.4,120.8,1320.0,0.0,,
725,2015-02-05,4.8,2.5,519.0,6.7,1211.0,0.0,15.5,7.9,340.3,1347.0,0.0,,
725,2020-10-04,21.5,19.6,2354.0,24.3,1142.0,0.0,13.1,4.2,297.0,2326.0,,,
725,2017-03-10,10.4,8.1,38.0,12.9,1330.0,0.0,10.9,3.7,289.0,,,,
725,2010-03-17,8.3,4.3,637.0,10.8,1438.0,0.0,10.5,4.1,,1832.0,0.0,,193.7
725,2018-11-17,12.5,11.3,2126.0,14.4,1305.0,0.0,6.7,3.5,262.8,527.0,,,
725,2020-05-13,15.9,12.8,547.0,19.1,1235.0,0.0,11.6,5.4,281.7,147.0,,,
725,2010-05-25,15.8,14.2,2303.0,17.7,1352.0,0.0,17.8,9.2,,1036.0,0.0,,307.7
725,2015-04-20,12.7,11.8,1955.0,15.4,1.0,4.5,11.9,4.8,87.5,1958.0,1.5,600.0,
725,2019-10-29,17.4,14.2,106.0,20.6,1007.0,0.0,12.9,5.6,284.9,1902.0,,,
725,2017-06-23,21.7,19.2,238.0,25.1,1429.0,0.0,3.0,1.0,149.7,,,,
725,2021-05-09,17.6,14.9,427.0,21.0,1710.0,0.0,9.9,3.4,271.8,139.0,,,
725,2012-12-19,3.1,1.9,402.0,4.7,1349.0,0.0,15.8,7.5,,142.0,0.0,,340.6
725,2018-08-23,25.3,23.7,1846.0,26.7,349.0,45.5,15.5,9.2,124.9,639.0,,,
725,2015-05-12,17.9,13.3,700.0,23.6,1507.0,1.5,14.4,5.4,308.6,106.0,1.0,200.0,
725,2021-07-20,26.5,25.5,35.0,28.8,1254.0,0.5,6.6,3.3,52.1,2358.0,,,
725,2010-03-23,9.4,7.9,1718.0,12.0,316.0,24.0,16.1,6.4,,449.0,3.0,900.0,30.3
725,2012-08-21,27.8,24.9,2347.0,31.5,1356.0,3.0,8.1,1.9,,2217.0,2.0,2400.0,210.7
725,2011-02-27,15.3,12.5,1.0,17.2,1554.0,22.0,16.3,6.9,,344.0,6.5,400.0,170.8
725,2020-09-13,23.0,21.4,1909.0,25.0,1423.0,0.0,9.8,5.1,46.3,1016.0,,,
725,2017-10-24,17.8,15.5,546.0,20.5,1308.0,1.0,4.4,1.6,72.3,,,,
725,2019-02-27,11.9,10.0,1.0,13.0,1437.0,5.5,6.2,3.3,64.9,855.0,,,
725,2016-03-30,14.8,11.4,619.0,18.5,1354.0,0.0,8.1,1.8,229.9,,,,
725,2017-10-01,22.7,20.2,1056.0,24.0,733.0,36.5,10.8,3.7,200.2,,,,
725,2010-01-11,5.1,4.1,2354.0,6.0,1420.0,0.0,18.5,9.9,,1443.0,0.0,,335.6
725,2017-02-12,4.7,3.1,325.0,7.4,1256.0,0.0,8.4,4.7,331.5,,,,
725,2012-09-04,25.8,22.7,1.0,29.1,1204.0,0.0,8.5,3.0,,1530.0,0.0,,215.4
725,2013-08-24,28.1,25.9,517.0,31.4,1058.0,3.5,11.1,2.0,,1151.0,1.0,500.0,246.1
725,2018-08-15,28.6,25.8,2130.0,32.8,1517.0,17.5,6.7,2.2,129.8,2113.0,,,
725,2020-12-11,11.7,10.0,58.0,13.1,1126.0,0.0,7.3,3.0,348.2,609.0,,,
725,2018-09-11,22.8,21.4,359.0,24.3,1055.0,0.0,8.7,5.4,76.7,1739.0,,,
725,2020-03-22,14.6,11.8,2356.0,17.5,959.0,0.0,13.1,5.8,264.7,2026.0,,,
725,2016-09-01,25.0,20.9,2252.0,29.5,1339.0,9.5,6.8,3.0,174.9,,,,
725,2013-07-29,28.3,26.1,52.0,32.2,1312.0,0.0,7.6,2.3,,1357.0,0.0,,325.2
725,2018-02-16,6.2,4.7,2359.0,8.1,1239.0,0.0,8.7,4.6,317.7,2300.0,,,
725,2011-03-25,5.8,4.5,2343.0,7.6,44.0,0.5,20.3,12.4,,800.0,0.5,200.0,337.7
725,2018-12-11,9.9,8.2,2130.0,12.5,21.0,17.0,8.4,4.7,303.1,2234.0,,,
725,2016-09-23,22.2,19.6,346.0,24.8,1158.0,0.0,4.0,2.3,58.0,,,,
725,2012-03-03,10.9,9.9,427.0,12.2,1347.0,0.5,15.1,6.3,,1824.0,0.5,200.0,77.2
725,2017-06-16,20.7,18.7,348.0,23.2,1428.0,0.0,4.4,2.1,312.3,,,,
725,2015-08-10,26.8,24.6,611.0,30.2,1233.0,0.0,6.5,2.4,330.8,909.0,0.0,,
725,2017-12-16,5.6,2.7,2231.0,9.5,421.0,0.0,13.1,6.4,324.4,,,,
725,2020-06-10,23.3,21.2,156.0,27.6,1140.0,3.5,11.7,4.8,138.3,2235.0,,,
725,2018-06-30,,,,,,37.5,,,,,,,
725,2010-04-22,11.4,10.5,2324.0,12.4,28.0,11.5,20.3,7.1,,421.0,3.5,200.0,63.5
725,2018-08-31,27.3,24.9,2325.0,31.7,1209.0,0.0,5.6,2.4,200.7,515.0,,,
725,2011-02-08,9.4,7.6,2359.0,11.5,1245.0,7.0,11.4,2.9,,1836.0,3.0,1500.0,19.1
725,2018-02-05,0.0,-1.3,551.0,1.6,1245.0,2.5,11.3,5.9,318.5,1624.0,,,
725,2020-08-21,27.1,23.9,614.0,30.5,1222.0,0.0,6.8,3.1,259.4,100.0,,,
725,2012-01-29,6.9,5.1,2332.0,8.7,1319.0,0.0,11.2,4.9,,1236.0,0.0,,6.1
725,2015-10-01,23.0,18.8,2356.0,25.9,1225.0,33.0,21.0,7.8,319.8,2027.0,8.0,300.0,
725,2010-10-27,12.7,9.2,29.0,14.9,1447.0,0.0,13.4,6.6,,832.0,0.0,,30.7
725,2017-12-04,9.0,5.3,2105.0,12.6,848.0,0.0,10.9,5.3,332.6,,,,
725,2014-07-31,27.4,25.1,600.0,30.6,1134.0,0.0,8.9,2.7,,1533.0,0.0,,116.4
725,2011-03-13,12.1,8.8,545.0,15.5,1403.0,0.0,5.4,2.2,,1528.0,0.0,,116.2
725,2020-08-17,27.8,24.6,517.0,30.6,1214.0,0.0,4.5,2.2,354.9,649.0,,,
725,2021-11-29,15.4,11.9,715.0,18.0,1207.0,0.0,6.1,2.7,177.7,113.0,,,
725,2019-10-27,15.6,14.3,531.0,17.7,1259.0,0.0,13.0,7.3,327.8,653.0,,,
725,2011-11-29,18.2,17.3,630.0,19.5,1424.0,2.5,7.4,3.0,,1728.0,2.5,500.0,49.5
725,2012-04-05,11.2,8.2,2351.0,14.5,1234.0,0.0,13.0,4.6,,2243.0,0.0,,329.1
725,2016-10-18,20.8,18.4,619.0,23.1,1342.0,0.0,5.2,2.4,316.0,,,,
725,2020-11-29,9.1,7.6,1.0,11.6,1317.0,0.0,14.0,8.1,206.0,7.0,,,
725,2017-06-19,23.3,18.2,355.0,28.1,1401.0,0.0,5.2,2.2,195.2,,,,
725,2021-10-28,17.4,14.9,547.0,20.0,2124.0,0.0,12.4,6.0,311.0,7.0,,,
725,2017-06-14,18.9,15.5,444.0,23.1,1429.0,0.0,5.6,2.3,301.6,,,,
725,2020-04-10,13.2,10.5,537.0,16.0,1545.0,0.0,12.2,5.3,293.6,31.0,,,
725,2020-09-11,22.9,20.2,2251.0,25.2,1111.0,0.0,9.7,2.5,104.3,1855.0,,,
725,2020-04-28,14.1,10.6,8.0,17.5,1521.0,0.0,12.6,5.7,289.2,446.0,,,
725,2021-01-31,10.9,5.5,707.0,14.3,2001.0,1.0,12.5,4.3,178.5,2023.0,,,
725,2016-09-21,21.9,20.6,632.0,23.7,1339.0,0.0,5.7,3.7,65.9,,,,
725,2015-06-27,20.5,19.5,141.0,23.2,1536.0,10.5,8.7,2.6,320.8,158.0,2.0,1100.0,
725,2019-09-21,21.3,20.1,1514.0,22.7,2133.0,96.5,12.6,7.0,24.4,1509.0,,,
725,2014-07-16,23.6,21.9,2101.0,25.5,1337.0,0.5,6.2,1.3,,243.0,0.5,300.0,193.2
725,2017-09-29,20.4,18.7,623.0,22.4,1410.0,0.0,8.0,3.8,331.7,,,,
725,2021-07-08,25.9,24.8,354.0,29.5,1405.0,3.0,7.4,2.4,167.8,1426.0,,,
725,2010-08-03,27.7,25.5,226.0,30.7,1313.0,0.0,5.8,2.4,,1414.0,0.0,,143.0
725,2018-07-15,26.0,22.7,145.0,30.9,1540.0,0.0,3.4,1.1,209.4,1945.0,,,
725,2015-05-25,19.0,15.2,520.0,23.7,1516.0,0.0,9.2,4.4,322.7,1109.0,0.0,,
725,2014-12-20,7.1,4.1,2214.0,10.6,758.0,3.0,17.9,7.8,,1805.0,1.0,200.0,347.9
725,2013-10-01,24.4,21.9,2244.0,27.2,1209.0,2.5,10.3,4.1,,1039.0,2.0,2300.0,109.9
725,2011-04-18,9.8,7.4,1914.0,11.6,110.0,0.0,23.2,11.5,,1303.0,0.0,,317.8
725,2017-01-20,4.1,1.0,1146.0,7.7,236.0,0.5,14.5,8.0,333.8,,,,
725,2021-09-02,24.5,22.8,1642.0,26.4,834.0,7.5,10.6,3.5,292.0,300.0,,,
725,2018-05-24,18.1,14.4,517.0,21.7,1357.0,0.0,6.3,2.1,315.9,116.0,,,
725,2014-07-21,25.0,22.0,559.0,28.5,1223.0,0.0,6.8,1.3,,1503.0,0.0,,167.1
725,2012-05-21,18.7,15.6,231.0,22.0,1228.0,0.0,10.9,4.4,,1418.0,0.0,,80.1
725,2012-01-10,6.0,4.8,2336.0,7.7,1326.0,0.0,12.2,6.4,,443.0,0.0,,339.4
725,2014-12-25,5.5,4.6,654.0,7.2,1232.0,0.0,15.2,7.8,,124.0,0.0,,342.4
725,2017-05-30,20.0,16.6,407.0,25.3,1225.0,0.0,3.9,1.4,331.0,,,,
725,2017-03-16,9.5,6.9,402.0,12.6,1242.0,0.0,3.7,2.0,322.8,,,,
725,2011-01-05,4.6,3.8,2227.0,5.6,1049.0,0.0,19.0,9.6,,1548.0,0.0,,324.6
725,2018-05-09,14.9,13.9,544.0,16.6,1417.0,0.0,7.9,3.6,65.7,15.0,,,
725,2018-09-27,21.9,20.1,442.0,23.4,1421.0,0.0,7.3,4.6,86.1,2125.0,,,
725,2019-03-07,9.2,8.1,424.0,11.1,1411.0,0.0,8.9,5.9,295.0,55.0,,,
725,2014-07-08,24.6,22.4,1.0,29.4,1426.0,0.0,8.1,1.8,,2258.0,0.0,,86.3
725,2013-10-06,24.5,23.1,13.0,26.7,1341.0,0.5,13.4,6.1,,1121.0,0.5,100.0,84.2
725,2018-07-05,22.8,21.6,453.0,24.4,1124.0,0.0,5.1,1.8,108.5,2110.0,,,
725,2014-08-07,26.3,23.5,542.0,29.6,1312.0,0.0,6.9,1.6,,2256.0,0.0,,104.4
725,2021-10-09,24.0,22.9,1932.0,25.2,1326.0,2.0,9.9,4.5,0.2,1223.0,,,
725,2010-08-13,25.6,24.4,1255.0,27.0,1223.0,0.0,17.2,5.0,,1230.0,0.0,,7.6
725,2018-08-06,29.0,27.3,345.0,31.5,1449.0,0.0,6.1,3.3,303.7,507.0,,,
725,2014-09-05,24.6,21.4,624.0,28.2,1357.0,0.0,4.5,1.6,,1402.0,0.0,,98.9
725,2014-01-15,4.0,2.4,350.0,6.5,1421.0,0.0,11.9,5.7,,1603.0,0.0,,339.8
725,2010-10-07,21.3,19.9,332.0,24.2,1320.0,0.0,12.1,4.5,,345.0,0.0,,65.6
725,2012-01-20,10.8,9.1,23.0,12.3,1407.0,0.5,14.8,7.0,,1640.0,0.5,100.0,78.5
725,2021-10-13,23.1,22.5,308.0,23.8,1346.0,0.0,15.7,7.7,0.2,1157.0,,,
725,2010-08-22,27.6,25.8,117.0,30.6,1248.0,0.0,9.2,3.4,,1704.0,0.0,,186.4
725,2013-05-28,20.1,17.9,2353.0,23.4,1553.0,25.5,10.6,2.6,,516.0,10.0,100.0,203.4
725,2017-06-15,19.8,17.0,544.0,23.0,1653.0,0.0,6.3,4.2,308.6,,,,
725,2011-10-28,18.0,16.5,430.0,20.6,1125.0,0.0,8.6,3.8,,233.0,0.0,,30.0
725,2013-02-17,10.3,4.4,14.0,13.9,2320.0,7.5,7.8,2.1,,908.0,2.0,2300.0,163.5
725,2018-11-20,13.0,10.4,2125.0,15.6,1338.0,0.0,5.8,2.4,278.7,31.0,,,
725,2020-06-04,20.7,16.6,611.0,25.6,1336.0,0.0,7.2,2.8,135.7,1407.0,,,
725,2017-03-29,13.6,9.3,10.0,17.6,1255.0,5.0,5.5,2.4,207.7,,,,
725,2021-08-21,25.2,22.5,1633.0,27.2,1210.0,39.0,17.3,7.0,170.1,1110.0,,,
725,2018-04-23,17.5,16.2,357.0,19.6,1914.0,68.0,7.7,3.6,116.3,234.0,,,
725,2017-04-13,14.2,10.3,549.0,19.0,1302.0,0.0,5.6,2.8,310.6,,,,
725,2014-03-03,9.5,7.4,557.0,12.2,1420.0,0.0,11.1,5.0,,2252.0,0.0,,106.6
725,2020-11-09,12.1,10.6,438.0,13.7,1317.0,0.0,16.5,8.3,314.2,340.0,,,
725,2013-01-17,2.5,1.0,2341.0,4.3,10.0,0.0,18.0,10.1,,1412.0,0.0,,342.7
725,2021-10-14,23.5,21.5,2238.0,26.1,1421.0,0.0,11.5,4.0,36.7,416.0,,,
725,2013-04-06,10.1,6.1,2128.0,15.0,1.0,55.5,26.5,10.9,,2252.0,13.5,300.0,328.7
725,2010-04-05,13.3,11.6,2357.0,15.8,1327.0,0.0,8.5,2.2,,606.0,0.0,,33.8
725,2020-10-30,16.9,14.5,408.0,18.6,1253.0,0.0,12.7,5.7,30.9,1946.0,,,
725,2020-03-26,16.5,14.8,444.0,18.2,1606.0,27.0,16.7,5.7,123.2,1346.0,,,
725,2017-08-08,27.2,25.9,851.0,31.4,1352.0,2.5,5.3,1.5,332.8,,,,
725,2016-09-25,23.3,22.3,56.0,25.5,1259.0,0.0,4.6,2.9,71.6,,,,
725,2014-06-26,21.3,19.9,350.0,23.4,1305.0,0.0,5.2,1.1,,1243.0,0.0,,186.7
725,2010-11-09,10.9,7.8,23.0,11.8,1451.0,0.5,22.3,11.0,,607.0,0.5,100.0,325.9
725,2019-02-03,13.6,9.6,2359.0,17.5,950.0,22.0,9.8,4.4,284.0,2210.0,,,
725,2019-09-05,24.8,22.8,1730.0,27.9,1502.0,23.0,6.8,1.6,68.4,1038.0,,,
725,2013-06-28,21.9,19.5,2341.0,25.2,1312.0,0.0,8.2,2.7,,1416.0,0.0,,81.7
725,2020-12-18,7.2,5.6,2348.0,9.6,1327.0,0.0,15.7,7.0,326.8,2324.0,,,
725,2018-09-16,24.2,22.2,259.0,27.1,1455.0,0.0,3.3,1.6,323.8,1337.0,,,
725,2017-04-26,15.4,13.5,2131.0,17.7,1442.0,8.5,7.4,2.4,348.1,,,,
725,2012-02-04,4.7,1.7,14.0,8.8,1329.0,0.0,10.2,3.7,,1441.0,0.0,,350.1
725,2018-02-01,4.8,3.6,2201.0,6.6,1511.0,0.0,7.2,4.0,337.3,1649.0,,,
725,2020-09-25,22.3,20.6,609.0,25.3,1430.0,0.0,8.7,3.9,316.1,344.0,,,
725,2010-11-18,11.7,9.7,526.0,14.8,1049.0,0.0,6.2,2.2,,524.0,0.0,,287.1
725,2021-08-20,26.3,23.6,28.0,28.5,1251.0,0.5,9.6,4.5,158.2,2010.0,,,
725,2016-11-24,7.6,6.7,623.0,9.4,1337.0,0.0,11.4,6.3,331.0,,,,
725,2021-02-12,12.4,11.4,507.0,13.9,946.0,0.0,7.0,3.0,9.3,33.0,,,
725,2016-03-03,12.6,6.6,533.0,17.3,1405.0,1.5,8.1,2.6,208.7,,,,
725,2018-03-08,7.1,4.9,2338.0,9.9,2.0,33.5,11.3,7.0,318.8,1350.0,,,
725,2013-02-20,3.0,1.1,118.0,5.2,1531.0,0.0,16.9,7.3,,101.0,0.0,,338.5
725,2011-08-12,25.5,23.7,1.0,28.3,1439.0,0.0,11.7,5.6,,1309.0,0.0,,186.8
725,2011-11-26,12.2,7.4,210.0,15.5,1411.0,0.0,7.7,1.2,,2236.0,0.0,,211.8
725,2018-12-17,,,,,,0.0,,,,,,,
725,2012-04-12,10.5,7.6,629.0,14.2,1351.0,0.0,12.4,6.2,,451.0,0.0,,309.4
725,2011-06-13,18.1,16.6,204.0,20.4,1249.0,0.0,12.1,5.2,,329.0,0.0,,313.7
725,2018-02-24,10.2,6.7,135.0,13.1,1257.0,0.0,5.2,1.5,32.4,621.0,,,
725,2016-12-06,8.0,6.0,2157.0,10.9,1.0,0.0,10.7,5.3,339.4,,,,
725,2019-12-04,11.0,9.4,39.0,13.7,1333.0,0.0,13.9,6.1,292.2,430.0,,,
725,2016-01-18,4.1,-0.6,2358.0,8.5,34.0,0.5,22.0,10.5,320.6,,,,
725,2017-12-01,6.6,4.8,27.0,8.1,1401.0,0.0,9.0,4.6,343.7,,,,
725,2010-03-20,14.6,10.2,2351.0,19.6,1316.0,0.0,24.4,11.8,,2118.0,0.0,,321.5
725,2018-01-20,7.5,5.1,700.0,9.5,1314.0,0.0,5.9,3.3,321.4,402.0,,,
725,2016-08-17,28.7,25.5,404.0,32.6,1231.0,0.0,4.2,2.2,81.9,,,,
725,2010-07-23,26.2,24.6,240.0,28.9,1435.0,0.0,10.4,4.6,,1142.0,0.0,,181.7
725,2014-06-20,21.4,18.3,415.0,24.4,1156.0,0.0,8.4,2.2,,1955.0,0.0,,100.5
725,2019-02-17,5.0,3.0,520.0,7.2,1438.0,0.0,8.3,5.1,300.7,16.0,,,
725,2018-02-23,8.6,3.8,208.0,13.0,1444.0,0.0,4.7,2.1,278.8,354.0,,,
725,2011-10-17,17.5,14.7,2357.0,19.8,1015.0,0.0,14.2,7.4,,2049.0,0.0,,342.0
725,2010-10-12,19.0,17.2,2357.0,20.2,1250.0,0.0,7.9,3.2,,1813.0,0.0,,315.1
725,2016-12-12,14.8,11.8,710.0,16.9,1412.0,0.0,4.8,1.3,32.5,,,,
725,2019-08-10,28.0,25.8,110.0,30.2,1455.0,0.0,6.4,3.7,92.4,1633.0,,,
725,2010-02-06,4.0,1.9,548.0,6.1,2329.0,0.0,15.1,6.3,,342.0,,,333.7
725,2018-06-11,19.0,17.8,145.0,21.7,1554.0,27.0,7.0,2.4,65.2,11.0,,,
725,2011-10-02,16.7,15.7,2307.0,17.9,1111.0,0.0,15.3,7.9,,2106.0,0.0,,341.5
725,2019-07-18,23.0,21.9,944.0,24.7,2126.0,70.5,7.8,3.6,45.0,1037.0,,,
725,2016-11-16,13.8,10.3,657.0,16.9,1339.0,0.0,5.4,2.1,333.1,,,,
725,2021-10-31,18.2,16.6,2037.0,20.4,1246.0,0.0,8.0,3.7,298.2,2355.0,,,
725,2014-11-14,11.3,8.5,103.0,13.7,1507.0,0.0,11.8,4.0,,1750.0,0.0,,311.6
725,2017-03-21,9.3,7.3,2308.0,11.2,1133.0,0.5,10.1,6.0,334.9,,,,
725,2019-08-02,27.0,23.7,408.0,30.5,1348.0,0.0,2.3,0.7,95.8,1608.0,,,
725,2018-10-08,19.4,17.9,535.0,21.5,1341.0,0.0,7.1,3.1,331.8,656.0,,,
725,2012-07-01,22.1,21.3,2030.0,24.3,957.0,14.0,9.6,2.9,,223.0,5.5,1400.0,316.8
725,2011-01-28,1.3,-0.1,2357.0,3.6,1249.0,0.0,18.4,8.6,,2203.0,0.0,,331.4
725,2017-07-23,28.9,26.0,542.0,31.9,1429.0,0.0,3.6,1.1,204.7,,,,
725,2020-12-08,7.9,5.9,2356.0,10.2,1126.0,0.0,11.6,6.4,201.8,558.0,,,
725,2010-01-08,3.6,2.0,52.0,4.5,1650.0,0.0,16.2,8.5,,148.0,0.0,,331.6
